Time,Mag_x,Mag_y,Mag_z,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orn_x,Orn_y,Orn_z,Pressure,True_X,True_Y,00:1a:be:a0:de:05,00:1a:be:a0:de:06,00:1a:be:a0:de:07,00:1a:be:a0:de:08,00:1a:be:a0:de:09,00:1a:be:a0:de:10,00:1a:be:a0:de:11,00:1a:be:a0:de:12,00:1a:be:a0:de:13,00:1a:be:a0:de:14,00:1a:be:a0:de:18,00:1a:be:a0:de:19,00:1a:be:a0:de:22,00:1a:be:a0:de:23,00:1a:be:a0:de:28,00:1a:be:a0:de:29,00:1a:be:a0:de:33,00:1a:be:a0:de:36,00:1a:be:a0:de:42,00:1a:be:a0:de:50,00:1a:be:a0:de:64,00:1a:be:a0:de:65,00:1a:be:a0:de:68,00:1a:be:a0:de:80,00:1a:be:a0:de:88,00:1a:be:a0:df:06,00:1a:be:a0:df:07,00:1a:be:a0:df:16,00:1a:be:a0:df:20,00:1a:be:a0:df:21,00:1a:be:a0:df:26,00:1a:be:a0:df:36,00:1a:be:a0:df:44,00:1a:be:a0:df:62,00:1a:be:a0:df:63,00:1a:be:a0:df:64,00:1a:be:a0:de:39,00:1a:be:a0:de:40,00:1a:be:a0:de:45,00:1a:be:a0:de:52,00:1a:be:a0:de:53,00:1a:be:a0:de:72,00:1a:be:a0:de:73,00:1a:be:a0:de:89,00:1a:be:a0:de:90,00:1a:be:a0:de:91,00:1a:be:a0:de:92,00:1a:be:a0:de:93,00:1a:be:a0:de:94,00:1a:be:a0:de:95,00:1a:be:a0:df:01,00:1a:be:a0:df:08,00:1a:be:a0:df:11,00:1a:be:a0:df:28,00:1a:be:a0:df:29,00:1a:be:a0:df:45,00:1a:be:a0:df:46,00:1a:be:a0:df:47,00:1a:be:a0:df:48,00:1a:be:a0:df:49,00:1a:be:a0:df:50,00:1a:be:a0:df:51,00:1a:be:a0:df:56,00:1a:be:a0:df:67,00:1a:be:a0:df:73,00:1a:be:a0:df:75,00:1a:be:a0:de:82,00:1a:be:a0:df:69,00:1a:be:a0:de:66,00:1a:be:a0:df:13,00:1a:be:a0:df:22,00:1a:be:a0:df:68,00:1a:be:a0:de:43,00:1a:be:a0:de:56,00:1a:be:a0:df:02,00:1a:be:a0:df:14,00:1a:be:a0:df:57,00:1a:be:a0:df:70,00:1a:be:a0:df:38,00:1a:be:a0:de:78,00:1a:be:a0:df:34,00:1a:be:a0:de:44,00:1a:be:a0:de:57,00:1a:be:a0:de:67,00:1a:be:a0:de:79,00:1a:be:a0:df:35,00:1a:be:a0:df:17,00:1a:be:a0:df:23,00:1a:be:a0:df:72,00:1a:be:a0:de:32,00:1a:be:a0:de:97,00:1a:be:a0:df:53,00:1a:be:a0:de:81,00:1a:be:a0:de:83,00:1a:be:a0:df:37,00:1a:be:a0:df:39,00:1a:be:a0:de:47,00:1a:be:a0:de:49,00:1a:be:a0:de:70,00:1a:be:a0:de:41,00:1a:be:a0:de:54,00:1a:be:a0:de:84,00:1a:be:a0:df:09,00:1a:be:a0:df:40,00:1a:be:a0:df:65,00:1a:be:a0:df:10,00:1a:be:a0:df:54,00:1a:be:a0:df:66,00:1a:be:a0:de:69,00:1a:be:a0:de:76,00:1a:be:a0:df:24,00:1a:be:a0:df:25,00:1a:be:a0:df:32,00:1a:be:a0:df:42,00:1a:be:a0:de:62,00:1a:be:a0:de:74,00:1a:be:a0:de:86,00:1a:be:a0:de:98,00:1a:be:a0:df:03,00:1a:be:a0:df:30,00:1a:be:a0:df:58,00:1a:be:a0:de:17,00:1a:be:a0:de:85,00:1a:be:a0:df:41,00:1a:be:a0:df:18,00:1a:be:a0:df:43,00:1a:be:a0:de:15,00:1a:be:a0:de:87,00:1a:be:a0:df:04,00:1a:be:a0:df:19,00:1a:be:a0:df:59,00:1a:be:a0:de:27,00:1a:be:a0:de:71,00:1a:be:a0:df:27,00:1a:be:a0:de:02,00:1a:be:a0:de:63,00:1a:be:a0:de:77,00:1a:be:a0:de:99,00:1a:be:a0:df:05,00:1a:be:a0:df:33,00:1a:be:a0:df:55,00:1a:be:a0:df:60,00:1a:be:a0:de:20,00:1a:be:a0:de:03,00:1a:be:a0:de:24,00:1a:be:a0:de:30,00:1a:be:a0:de:01
2021.05.19 18:12:41,8.374268,4.1608686,-19.04473,-0.2561586,0.232728,10.376943,0.14835906,-0.019287463,-0.17496723,-0.02241683,0.02468035,-1.04443574,1001.6893,123.30561900411146,47.69438099588854,-91.64100966931584,-90.17649677337704,,,,,,,,-92.74765677322469,-94.56428342063515,,,-94.70942526838753,,-92.41895824909304,-94.82486015764407,-92.19163974209378,-85.21967340015672,-94.26434118696575,-80.0739748378137,,,-87.69631467362977,,,,-94.28648146342302,-74.0399074796689,-94.53916165309911,-93.06246099830884,-78.02888731323522,-87.09115404771754,-88.84500626567004,-90.94482668406587,-78.41105875211449,-68.2309212898409,-81.9706496937855,-88.31365405661224,-73.27188699258615,-82.1105136593259,-80.71097600034585,-85.2760089073009,-53.760247108825965,-59.97051631084088,-70.7748259612202,-76.56984023952289,-70.27679995834627,-89.91524492384019,-78.44419075428927,-81.768536830372,-80.82448370554717,-82.52689500998984,-83.52243950068761,-90.66076605521818,-59.205636721759184,-65.81350253225271,-71.34729255690856,-78.36787288541134,-69.57151611084336,-91.77389678081654,-87.6069106187275,-80.0256543597589,-81.62824041834536,-73.69700344041544,-80.69463362961717,,,-93.86092359795185,,,,,,,,,,,,,,,-93.73162246853576,,,-92.8959841435124,,,,,,,,,,,-94.95561612349037,,,,,,,,,,,,-93.585949536018,,,,,,,-93.65139067891242,,,-94.72525176403154,-87.96636510572783,,,,,,,,,,,,,,,,,,,-92.60033525641748,,,,,,,
2021.05.19 18:12:41,8.778862,4.3268366,-18.34424,-0.3441186,0.21209069,9.137689,0.14094144,0.13444935,-0.21871856,-0.02318994,0.037641473,-1.038695335,1001.6893,123.28734582000914,47.712654179990864,-91.64100966931584,-90.17649677337704,,,,,,,,-92.74765677322469,-94.56428342063515,,,-94.70942526838753,,-92.41895824909304,-94.82486015764407,-92.19163974209378,-85.21967340015672,-94.26434118696575,-80.0739748378137,,,-87.69631467362977,,,,-94.28648146342302,-74.0399074796689,-94.53916165309911,-93.06246099830884,-78.02888731323522,-87.09115404771754,-88.84500626567004,-90.94482668406587,-78.41105875211449,-68.2309212898409,-81.9706496937855,-88.31365405661224,-73.27188699258615,-82.1105136593259,-80.71097600034585,-85.2760089073009,-53.760247108825965,-59.97051631084088,-70.7748259612202,-76.56984023952289,-70.27679995834627,-89.91524492384019,-78.44419075428927,-81.768536830372,-80.82448370554717,-82.52689500998984,-83.52243950068761,-90.66076605521818,-59.205636721759184,-65.81350253225271,-71.34729255690856,-78.36787288541134,-69.57151611084336,-91.77389678081654,-87.6069106187275,-80.0256543597589,-81.62824041834536,-73.69700344041544,-80.69463362961717,,,-93.86092359795185,,,,,,,,,,,,,,,-93.73162246853576,,,-92.8959841435124,,,,,,,,,,,-94.95561612349037,,,,,,,,,,,,-93.585949536018,,,,,,,-93.65139067891242,,,-94.72525176403154,-87.96636510572783,,,,,,,,,,,,,,,,,,,-92.60033525641748,,,,,,,
2021.05.19 18:12:41,8.409447,4.8587294,-18.701128,-0.4144127,0.42892444,9.519538,-0.02521378,0.07779712,-0.12079932,-0.04498427,0.043505393,-0.925667107,1001.6893,123.26907263590681,47.73092736409319,-91.64100966931584,-90.17649677337704,,,,,,,,-92.74765677322469,-94.56428342063515,,,-94.70942526838753,,-92.41895824909304,-94.82486015764407,-92.19163974209378,-85.21967340015672,-94.26434118696575,-80.0739748378137,,,-87.69631467362977,,,,-94.28648146342302,-74.0399074796689,-94.53916165309911,-93.06246099830884,-78.02888731323522,-87.09115404771754,-88.84500626567004,-90.94482668406587,-78.41105875211449,-68.2309212898409,-81.9706496937855,-88.31365405661224,-73.27188699258615,-82.1105136593259,-80.71097600034585,-85.2760089073009,-53.760247108825965,-59.97051631084088,-70.7748259612202,-76.56984023952289,-70.27679995834627,-89.91524492384019,-78.44419075428927,-81.768536830372,-80.82448370554717,-82.52689500998984,-83.52243950068761,-90.66076605521818,-59.205636721759184,-65.81350253225271,-71.34729255690856,-78.36787288541134,-69.57151611084336,-91.77389678081654,-87.6069106187275,-80.0256543597589,-81.62824041834536,-73.69700344041544,-80.69463362961717,,,-93.86092359795185,,,,,,,,,,,,,,,-93.73162246853576,,,-92.8959841435124,,,,,,,,,,,-94.95561612349037,,,,,,,,,,,,-93.585949536018,,,,,,,-93.65139067891242,,,-94.72525176403154,-87.96636510572783,,,,,,,,,,,,,,,,,,,-92.60033525641748,,,,,,,
2021.05.19 18:12:41,9.131767,5.516036,-18.705542,0.20887458,0.6403696,9.453564,-0.1720682,0.027267218,0.06652567,-0.067618661,-0.022091202,-0.954922616,1001.6893,123.25079945180448,47.749200548195525,-91.64100966931584,-90.17649677337704,,,,,,,,-92.74765677322469,-94.56428342063515,,,-94.70942526838753,,-92.41895824909304,-94.82486015764407,-92.19163974209378,-85.21967340015672,-94.26434118696575,-80.0739748378137,,,-87.69631467362977,,,,-94.28648146342302,-74.0399074796689,-94.53916165309911,-93.06246099830884,-78.02888731323522,-87.09115404771754,-88.84500626567004,-90.94482668406587,-78.41105875211449,-68.2309212898409,-81.9706496937855,-88.31365405661224,-73.27188699258615,-82.1105136593259,-80.71097600034585,-85.2760089073009,-53.760247108825965,-59.97051631084088,-70.7748259612202,-76.56984023952289,-70.27679995834627,-89.91524492384019,-78.44419075428927,-81.768536830372,-80.82448370554717,-82.52689500998984,-83.52243950068761,-90.66076605521818,-59.205636721759184,-65.81350253225271,-71.34729255690856,-78.36787288541134,-69.57151611084336,-91.77389678081654,-87.6069106187275,-80.0256543597589,-81.62824041834536,-73.69700344041544,-80.69463362961717,,,-93.86092359795185,,,,,,,,,,,,,,,-93.73162246853576,,,-92.8959841435124,,,,,,,,,,,-94.95561612349037,,,,,,,,,,,,-93.585949536018,,,,,,,-93.65139067891242,,,-94.72525176403154,-87.96636510572783,,,,,,,,,,,,,,,,,,,-92.60033525641748,,,,,,,
2021.05.19 18:12:41,8.731041,4.9407463,-17.76863,0.13591096,1.0462832,8.707276,0.016484119,0.001854834,0.021789571,-0.119574137,-0.015607628,-0.90955323,1001.6885,123.23252626770214,47.76747373229785,-91.64100966931584,-90.17649677337704,,,,,,,,-92.74765677322469,-94.56428342063515,,,-94.70942526838753,,-92.41895824909304,-94.82486015764407,-92.19163974209378,-85.21967340015672,-94.26434118696575,-80.0739748378137,,,-87.69631467362977,,,,-94.28648146342302,-74.0399074796689,-94.53916165309911,-93.06246099830884,-78.02888731323522,-87.09115404771754,-88.84500626567004,-90.94482668406587,-78.41105875211449,-68.2309212898409,-81.9706496937855,-88.31365405661224,-73.27188699258615,-82.1105136593259,-80.71097600034585,-85.2760089073009,-53.760247108825965,-59.97051631084088,-70.7748259612202,-76.56984023952289,-70.27679995834627,-89.91524492384019,-78.44419075428927,-81.768536830372,-80.82448370554717,-82.52689500998984,-83.52243950068761,-90.66076605521818,-59.205636721759184,-65.81350253225271,-71.34729255690856,-78.36787288541134,-69.57151611084336,-91.77389678081654,-87.6069106187275,-80.0256543597589,-81.62824041834536,-73.69700344041544,-80.69463362961717,,,-93.86092359795185,,,,,,,,,,,,,,,-93.73162246853576,,,-92.8959841435124,,,,,,,,,,,-94.95561612349037,,,,,,,,,,,,-93.585949536018,,,,,,,-93.65139067891242,,,-94.72525176403154,-87.96636510572783,,,,,,,,,,,,,,,,,,,-92.60033525641748,,,,,,,
2021.05.19 18:12:41,9.322403,3.9336529,-18.376684,0.007006715,1.136315,9.544125,-0.07736932,0.04617189,0.008908365,-0.118501261,-0.000734,-0.993706584,1001.6885,123.21425308359981,47.785746916400186,-91.64100966931584,-90.17649677337704,,,,,,,,-92.74765677322469,-94.56428342063515,,,-94.70942526838753,,-92.41895824909304,-94.82486015764407,-92.19163974209378,-85.21967340015672,-94.26434118696575,-80.0739748378137,,,-87.69631467362977,,,,-94.28648146342302,-74.0399074796689,-94.53916165309911,-93.06246099830884,-78.02888731323522,-87.09115404771754,-88.84500626567004,-90.94482668406587,-78.41105875211449,-68.2309212898409,-81.9706496937855,-88.31365405661224,-73.27188699258615,-82.1105136593259,-80.71097600034585,-85.2760089073009,-53.760247108825965,-59.97051631084088,-70.7748259612202,-76.56984023952289,-70.27679995834627,-89.91524492384019,-78.44419075428927,-81.768536830372,-80.82448370554717,-82.52689500998984,-83.52243950068761,-90.66076605521818,-59.205636721759184,-65.81350253225271,-71.34729255690856,-78.36787288541134,-69.57151611084336,-91.77389678081654,-87.6069106187275,-80.0256543597589,-81.62824041834536,-73.69700344041544,-80.69463362961717,,,-93.86092359795185,,,,,,,,,,,,,,,-93.73162246853576,,,-92.8959841435124,,,,,,,,,,,-94.95561612349037,,,,,,,,,,,,-93.585949536018,,,,,,,-93.65139067891242,,,-94.72525176403154,-87.96636510572783,,,,,,,,,,,,,,,,,,,-92.60033525641748,,,,,,,
2021.05.19 18:12:41,8.607513,4.0916405,-18.766207,-0.06325076,1.3165442,9.98017,0.049888827,-0.031803474,0.033245675,-0.131156117,0.006337558,-0.915967941,1001.689,123.19597989949749,47.80402010050251,-91.64100966931584,-90.17649677337704,,,,,,,,-92.74765677322469,-94.56428342063515,,,-94.70942526838753,,-92.41895824909304,-94.82486015764407,-92.19163974209378,-85.21967340015672,-94.26434118696575,-80.0739748378137,,,-87.69631467362977,,,,-94.28648146342302,-74.0399074796689,-94.53916165309911,-93.06246099830884,-78.02888731323522,-87.09115404771754,-88.84500626567004,-90.94482668406587,-78.41105875211449,-68.2309212898409,-81.9706496937855,-88.31365405661224,-73.27188699258615,-82.1105136593259,-80.71097600034585,-85.2760089073009,-53.760247108825965,-59.97051631084088,-70.7748259612202,-76.56984023952289,-70.27679995834627,-89.91524492384019,-78.44419075428927,-81.768536830372,-80.82448370554717,-82.52689500998984,-83.52243950068761,-90.66076605521818,-59.205636721759184,-65.81350253225271,-71.34729255690856,-78.36787288541134,-69.57151611084336,-91.77389678081654,-87.6069106187275,-80.0256543597589,-81.62824041834536,-73.69700344041544,-80.69463362961717,,,-93.86092359795185,,,,,,,,,,,,,,,-93.73162246853576,,,-92.8959841435124,,,,,,,,,,,-94.95561612349037,,,,,,,,,,,,-93.585949536018,,,,,,,-93.65139067891242,,,-94.72525176403154,-87.96636510572783,,,,,,,,,,,,,,,,,,,-92.60033525641748,,,,,,,
2021.05.19 18:12:41,9.212936,4.7999,-17.50517,-0.2465295,1.534441,9.777783,0.12821813,0.006246308,0.06620698,-0.155613139,0.02520789,-0.863883197,1001.6903,123.17770671539516,47.82229328460484,-91.64100966931584,-90.17649677337704,,,,,,,,-92.74765677322469,-94.56428342063515,,,-94.70942526838753,,-92.41895824909304,-94.82486015764407,-92.19163974209378,-85.21967340015672,-94.26434118696575,-80.0739748378137,,,-87.69631467362977,,,,-94.28648146342302,-74.0399074796689,-94.53916165309911,-93.06246099830884,-78.02888731323522,-87.09115404771754,-88.84500626567004,-90.94482668406587,-78.41105875211449,-68.2309212898409,-81.9706496937855,-88.31365405661224,-73.27188699258615,-82.1105136593259,-80.71097600034585,-85.2760089073009,-53.760247108825965,-59.97051631084088,-70.7748259612202,-76.56984023952289,-70.27679995834627,-89.91524492384019,-78.44419075428927,-81.768536830372,-80.82448370554717,-82.52689500998984,-83.52243950068761,-90.66076605521818,-59.205636721759184,-65.81350253225271,-71.34729255690856,-78.36787288541134,-69.57151611084336,-91.77389678081654,-87.6069106187275,-80.0256543597589,-81.62824041834536,-73.69700344041544,-80.69463362961717,,,-93.86092359795185,,,,,,,,,,,,,,,-93.73162246853576,,,-92.8959841435124,,,,,,,,,,,-94.95561612349037,,,,,,,,,,,,-93.585949536018,,,,,,,-93.65139067891242,,,-94.72525176403154,-87.96636510572783,,,,,,,,,,,,,,,,,,,-92.60033525641748,,,,,,,
2021.05.19 18:12:41,9.580727,3.5348206,-18.725965,-0.6285034,1.0074419,11.394505,0.057654593,0.0816004,0.15020348,-0.088052258,0.055102628,-1.022586823,1001.69055,123.15943353129283,47.84056646870717,-91.64100966931584,-90.17649677337704,,,,,,,,-92.74765677322469,-94.56428342063515,,,-94.70942526838753,,-92.41895824909304,-94.82486015764407,-92.19163974209378,-85.21967340015672,-94.26434118696575,-80.0739748378137,,,-87.69631467362977,,,,-94.28648146342302,-74.0399074796689,-94.53916165309911,-93.06246099830884,-78.02888731323522,-87.09115404771754,-88.84500626567004,-90.94482668406587,-78.41105875211449,-68.2309212898409,-81.9706496937855,-88.31365405661224,-73.27188699258615,-82.1105136593259,-80.71097600034585,-85.2760089073009,-53.760247108825965,-59.97051631084088,-70.7748259612202,-76.56984023952289,-70.27679995834627,-89.91524492384019,-78.44419075428927,-81.768536830372,-80.82448370554717,-82.52689500998984,-83.52243950068761,-90.66076605521818,-59.205636721759184,-65.81350253225271,-71.34729255690856,-78.36787288541134,-69.57151611084336,-91.77389678081654,-87.6069106187275,-80.0256543597589,-81.62824041834536,-73.69700344041544,-80.69463362961717,,,-93.86092359795185,,,,,,,,,,,,,,,-93.73162246853576,,,-92.8959841435124,,,,,,,,,,,-94.95561612349037,,,,,,,,,,,,-93.585949536018,,,,,,,-93.65139067891242,,,-94.72525176403154,-87.96636510572783,,,,,,,,,,,,,,,,,,,-92.60033525641748,,,,,,,
2021.05.19 18:12:41,9.698051,4.0389156,-17.211735,-0.45618248,0.653445,10.750857,-0.17161347,-0.08770072,0.28441164,-0.060651612,0.042406756,-1.053423285,1001.69055,123.14116034719049,47.8588396528095,-91.64100966931584,-90.17649677337704,,,,,,,,-92.74765677322469,-94.56428342063515,,,-94.70942526838753,,-92.41895824909304,-94.82486015764407,-92.19163974209378,-85.21967340015672,-94.26434118696575,-80.0739748378137,,,-87.69631467362977,,,,-94.28648146342302,-74.0399074796689,-94.53916165309911,-93.06246099830884,-78.02888731323522,-87.09115404771754,-88.84500626567004,-90.94482668406587,-78.41105875211449,-68.2309212898409,-81.9706496937855,-88.31365405661224,-73.27188699258615,-82.1105136593259,-80.71097600034585,-85.2760089073009,-53.760247108825965,-59.97051631084088,-70.7748259612202,-76.56984023952289,-70.27679995834627,-89.91524492384019,-78.44419075428927,-81.768536830372,-80.82448370554717,-82.52689500998984,-83.52243950068761,-90.66076605521818,-59.205636721759184,-65.81350253225271,-71.34729255690856,-78.36787288541134,-69.57151611084336,-91.77389678081654,-87.6069106187275,-80.0256543597589,-81.62824041834536,-73.69700344041544,-80.69463362961717,,,-93.86092359795185,,,,,,,,,,,,,,,-93.73162246853576,,,-92.8959841435124,,,,,,,,,,,-94.95561612349037,,,,,,,,,,,,-93.585949536018,,,,,,,-93.65139067891242,,,-94.72525176403154,-87.96636510572783,,,,,,,,,,,,,,,,,,,-92.60033525641748,,,,,,,
2021.05.19 18:12:41,9.748199,3.6629677,-17.906408,-0.2452416,0.53898907,9.128289,-0.048657488,-0.079566754,0.24604832,-0.05895631,0.026859645,-1.098991871,1001.69055,123.12288716308817,47.877112836911834,-91.64100966931584,-90.17649677337704,,,,,,,,-92.74765677322469,-94.56428342063515,,,-94.70942526838753,,-92.41895824909304,-94.82486015764407,-92.19163974209378,-85.21967340015672,-94.26434118696575,-80.0739748378137,,,-87.69631467362977,,,,-94.28648146342302,-74.0399074796689,-94.53916165309911,-93.06246099830884,-78.02888731323522,-87.09115404771754,-88.84500626567004,-90.94482668406587,-78.41105875211449,-68.2309212898409,-81.9706496937855,-88.31365405661224,-73.27188699258615,-82.1105136593259,-80.71097600034585,-85.2760089073009,-53.760247108825965,-59.97051631084088,-70.7748259612202,-76.56984023952289,-70.27679995834627,-89.91524492384019,-78.44419075428927,-81.768536830372,-80.82448370554717,-82.52689500998984,-83.52243950068761,-90.66076605521818,-59.205636721759184,-65.81350253225271,-71.34729255690856,-78.36787288541134,-69.57151611084336,-91.77389678081654,-87.6069106187275,-80.0256543597589,-81.62824041834536,-73.69700344041544,-80.69463362961717,,,-93.86092359795185,,,,,,,,,,,,,,,-93.73162246853576,,,-92.8959841435124,,,,,,,,,,,-94.95561612349037,,,,,,,,,,,,-93.585949536018,,,,,,,-93.65139067891242,,,-94.72525176403154,-87.96636510572783,,,,,,,,,,,,,,,,,,,-92.60033525641748,,,,,,,
2021.05.19 18:12:42,9.773216,2.4945526,-18.033907,-0.89931124,0.5355208,8.824314,0.1913263,0.018527705,0.010274941,-0.060301043,0.101562232,-1.139710307,1001.69055,123.10461397898584,47.89538602101416,,-94.33428560181576,,,,,,,,,,,-94.55869904262615,,-93.92720202471352,,,,,,-85.09483757122422,,,,,,,,-81.36517082779262,,,-83.95811693548649,-93.40907683914375,-94.19035594916949,,-82.63944675854258,-71.71611124661824,-75.7554303694018,-78.74718787087458,-60.19134048267152,-74.12508380816554,-72.7449819727658,-73.47836548297259,-30.412903372510105,-45.04505667809153,-45.53889654275918,-71.19008760340466,-66.04825276726281,-82.44994410278349,-74.78819189034886,-77.16556701608818,-84.53755633738432,-73.71345796817246,-72.40539501831825,-78.92341210972816,-46.10809296684317,-41.03425613647485,-56.15750130418678,-75.745736026874,-57.63982743764842,-76.12834636776722,-76.1399911137414,-67.73186700343308,-65.49790301870514,-65.93230617092391,-71.4398885129115,,,,,,,,,,,,,,,-94.99369888390456,,,,,,,,,,,,,-93.28226442375725,,,,,,,,,,,,,,,,,-94.08293003309318,,,,,,,,,,,,,,,-94.27185565635227,,,,,,,,,,,,,,,,,,,,,
2021.05.19 18:12:42,9.627785,1.9383621,-17.561827,-0.60645247,0.08990243,9.599994,0.10536,0.07931306,0.04761473,-0.009345939,0.063088335,-1.327767253,1001.69055,123.08634079488351,47.91365920511649,,-94.33428560181576,,,,,,,,,,,-94.55869904262615,,-93.92720202471352,,,,,,-85.09483757122422,,,,,,,,-81.36517082779262,,,-83.95811693548649,-93.40907683914375,-94.19035594916949,,-82.63944675854258,-71.71611124661824,-75.7554303694018,-78.74718787087458,-60.19134048267152,-74.12508380816554,-72.7449819727658,-73.47836548297259,-30.412903372510105,-45.04505667809153,-45.53889654275918,-71.19008760340466,-66.04825276726281,-82.44994410278349,-74.78819189034886,-77.16556701608818,-84.53755633738432,-73.71345796817246,-72.40539501831825,-78.92341210972816,-46.10809296684317,-41.03425613647485,-56.15750130418678,-75.745736026874,-57.63982743764842,-76.12834636776722,-76.1399911137414,-67.73186700343308,-65.49790301870514,-65.93230617092391,-71.4398885129115,,,,,,,,,,,,,,,-94.99369888390456,,,,,,,,,,,,,-93.28226442375725,,,,,,,,,,,,,,,,,-94.08293003309318,,,,,,,,,,,,,,,-94.27185565635227,,,,,,,,,,,,,,,,,,,,,
2021.05.19 18:12:42,9.3480835,3.5297375,-19.120764,-0.47885403,0.12842114,10.28611,0.1055842,-0.04539375,0.029068507,-0.012470756,0.046519876,-1.15078938,1001.69055,123.06806761078118,47.93193238921882,,-94.33428560181576,,,,,,,,,,,-94.55869904262615,,-93.92720202471352,,,,,,-85.09483757122422,,,,,,,,-81.36517082779262,,,-83.95811693548649,-93.40907683914375,-94.19035594916949,,-82.63944675854258,-71.71611124661824,-75.7554303694018,-78.74718787087458,-60.19134048267152,-74.12508380816554,-72.7449819727658,-73.47836548297259,-30.412903372510105,-45.04505667809153,-45.53889654275918,-71.19008760340466,-66.04825276726281,-82.44994410278349,-74.78819189034886,-77.16556701608818,-84.53755633738432,-73.71345796817246,-72.40539501831825,-78.92341210972816,-46.10809296684317,-41.03425613647485,-56.15750130418678,-75.745736026874,-57.63982743764842,-76.12834636776722,-76.1399911137414,-67.73186700343308,-65.49790301870514,-65.93230617092391,-71.4398885129115,,,,,,,,,,,,,,,-94.99369888390456,,,,,,,,,,,,,-93.28226442375725,,,,,,,,,,,,,,,,,-94.08293003309318,,,,,,,,,,,,,,,-94.27185565635227,,,,,,,,,,,,,,,,,,,,,
2021.05.19 18:12:42,9.636253,3.1271896,-19.020964,-0.76263386,0.9950264,8.600352,0.15419313,0.05073993,-0.039854415,-0.114737645,0.088443391,-0.974603534,1001.69055,123.04979442667884,47.95020557332115,,-94.33428560181576,,,,,,,,,,,-94.55869904262615,,-93.92720202471352,,,,,,-85.09483757122422,,,,,,,,-81.36517082779262,,,-83.95811693548649,-93.40907683914375,-94.19035594916949,,-82.63944675854258,-71.71611124661824,-75.7554303694018,-78.74718787087458,-60.19134048267152,-74.12508380816554,-72.7449819727658,-73.47836548297259,-30.412903372510105,-45.04505667809153,-45.53889654275918,-71.19008760340466,-66.04825276726281,-82.44994410278349,-74.78819189034886,-77.16556701608818,-84.53755633738432,-73.71345796817246,-72.40539501831825,-78.92341210972816,-46.10809296684317,-41.03425613647485,-56.15750130418678,-75.745736026874,-57.63982743764842,-76.12834636776722,-76.1399911137414,-67.73186700343308,-65.49790301870514,-65.93230617092391,-71.4398885129115,,,,,,,,,,,,,,,-94.99369888390456,,,,,,,,,,,,,-93.28226442375725,,,,,,,,,,,,,,,,,-94.08293003309318,,,,,,,,,,,,,,,-94.27185565635227,,,,,,,,,,,,,,,,,,,,,
2021.05.19 18:12:42,9.259956,2.044876,-19.034048,-0.98692244,1.5884441,8.1617985,-0.12207616,0.07680379,0.0793529,-0.190860182,0.120335497,-0.872087419,1001.69055,123.03152124257652,47.96847875742348,,-94.33428560181576,,,,,,,,,,,-94.55869904262615,,-93.92720202471352,,,,,,-85.09483757122422,,,,,,,,-81.36517082779262,,,-83.95811693548649,-93.40907683914375,-94.19035594916949,,-82.63944675854258,-71.71611124661824,-75.7554303694018,-78.74718787087458,-60.19134048267152,-74.12508380816554,-72.7449819727658,-73.47836548297259,-30.412903372510105,-45.04505667809153,-45.53889654275918,-71.19008760340466,-66.04825276726281,-82.44994410278349,-74.78819189034886,-77.16556701608818,-84.53755633738432,-73.71345796817246,-72.40539501831825,-78.92341210972816,-46.10809296684317,-41.03425613647485,-56.15750130418678,-75.745736026874,-57.63982743764842,-76.12834636776722,-76.1399911137414,-67.73186700343308,-65.49790301870514,-65.93230617092391,-71.4398885129115,,,,,,,,,,,,,,,-94.99369888390456,,,,,,,,,,,,,-93.28226442375725,,,,,,,,,,,,,,,,,-94.08293003309318,,,,,,,,,,,,,,,-94.27185565635227,,,,,,,,,,,,,,,,,,,,,
2021.05.19 18:12:42,9.7944565,2.9880924,-17.969759,-0.5663926,1.6552123,10.208766,-0.22326286,0.101987995,0.13112576,-0.160495013,0.055424187,-0.979043603,1001.69055,123.01324805847419,47.98675194152581,,-94.33428560181576,,,,,,,,,,,-94.55869904262615,,-93.92720202471352,,,,,,-85.09483757122422,,,,,,,,-81.36517082779262,,,-83.95811693548649,-93.40907683914375,-94.19035594916949,,-82.63944675854258,-71.71611124661824,-75.7554303694018,-78.74718787087458,-60.19134048267152,-74.12508380816554,-72.7449819727658,-73.47836548297259,-30.412903372510105,-45.04505667809153,-45.53889654275918,-71.19008760340466,-66.04825276726281,-82.44994410278349,-74.78819189034886,-77.16556701608818,-84.53755633738432,-73.71345796817246,-72.40539501831825,-78.92341210972816,-46.10809296684317,-41.03425613647485,-56.15750130418678,-75.745736026874,-57.63982743764842,-76.12834636776722,-76.1399911137414,-67.73186700343308,-65.49790301870514,-65.93230617092391,-71.4398885129115,,,,,,,,,,,,,,,-94.99369888390456,,,,,,,,,,,,,-93.28226442375725,,,,,,,,,,,,,,,,,-94.08293003309318,,,,,,,,,,,,,,,-94.27185565635227,,,,,,,,,,,,,,,,,,,,,
